LOCALIDAD	CIUDAD_BASE	LATITUD	LONGITUD	DEMANDA_PALLETS_ANUAL	POBLACION_ESTIMADA	TIPO_LOCALIDAD	CLASIFICACION_ABC	REGION	ZONA_GEOGRAFICA	DENSIDAD_DEMANDA
Las Mercedes 2534	Arequipa	-16.338207	-71.646417	19	238	Rural	C	Sur	Selva	0.08
Pueblo Viejo 2535	Pucallpa	-8.622009	-74.795241	2750	31424	Urbano	B	Centro	Sierra	0.09
Zona Comercial 2536	Huancayo	-11.980743	-75.099596	500	4760	Comercial	C	Centro	Sierra	0.11
Las Mercedes 2537	Cusco	-12.91585	-71.904916	108	1383	Rural	C	Centro	Selva	0.08
Zona Comercial 2538	Chimbote	-9.088241	-78.688403	588	7694	Comercial	C	Centro	Costa	0.08
Los Angeles 2539	Arequipa	-16.73966	-71.500425	34	358	Rural	C	Sur	Selva	0.09
Santa Industrial 2540	Chiclayo	-6.648509	-79.864868	680	6172	Urbano	C	Norte	Costa	0.11
Zona Industrial 2541	Chimbote	-8.882709	-78.581263	1481	12180	Urbano	B	Centro	Costa	0.12
El Progreso 2542	Chiclayo	-6.52661	-80.32551	66	967	Rural	C	Norte	Costa	0.07
Centro Viejo 2543	Chiclayo	-6.763427	-80.006745	1162	10397	Urbano	B	Norte	Costa	0.11
Zona Comercial 2544	Chimbote	-9.120389	-78.671011	2899	38595	Comercial	B	Centro	Costa	0.08
La Esperanza 2545	Chimbote	-8.955189	-78.334042	351	3959	Rural	C	Centro	Costa	0.09
Zona Comercial 2546	Arequipa	-16.304168	-71.481156	500	5880	Comercial	C	Sur	Selva	0.09
Pueblo Bajo 2547	Trujillo	-8.192024	-78.917224	2247	20302	Urbano	B	Centro	Costa	0.11
Anexo Grande 2548	Lima	-12.273028	-77.081028	574	7268	Urbano	C	Centro	Costa	0.08
Pueblo Chico 2549	Arequipa	-16.26325	-71.436646	430	4658	Urbano	C	Sur	Selva	0.09
Anexo Oeste 2550	Arequipa	-16.413204	-71.342392	1152	16526	Urbano	B	Sur	Selva	0.07
La Esperanza 2551	Arequipa	-16.49144	-71.789309	51	526	Rural	C	Sur	Selva	0.1
Los Angeles 2552	Chiclayo	-6.453081	-79.695151	73	1000	Rural	C	Norte	Costa	0.07
Las Mercedes 2553	Trujillo	-8.704616	-79.297506	12	155	Rural	C	Centro	Costa	0.08
Las Mercedes 2554	Cusco	-12.779149	-72.168782	53	540	Rural	C	Centro	Selva	0.1
Barrio Central 2555	Huancayo	-12.025355	-75.270515	409	4524	Urbano	C	Centro	Sierra	0.09
El Milagro 2556	Lima	-11.682799	-77.037238	645	7373	Rural	C	Centro	Costa	0.09
Villa Bajo 2557	Chimbote	-9.168882	-78.326317	1012	13237	Urbano	B	Centro	Costa	0.08
Barrio Sur 2558	Iquitos	-3.614317	-73.099135	510	5366	Urbano	C	Norte	Sierra	0.1
Sector Este 2559	Trujillo	-8.181953	-79.193829	268	3461	Urbano	C	Centro	Costa	0.08
Distrito Oeste 2560	Trujillo	-8.188176	-79.099951	1211	15625	Urbano	B	Centro	Costa	0.08
La Esperanza 2561	Cusco	-13.842209	-71.765346	293	2731	Rural	C	Sur	Selva	0.11
Barrio Chico 2562	Pucallpa	-8.288667	-74.532004	1743	17912	Urbano	B	Centro	Sierra	0.1
Los Angeles 2563	Lima	-12.250431	-77.411881	217	2804	Rural	C	Centro	Costa	0.08
La Esperanza 2564	Arequipa	-16.061357	-71.865493	15	217	Rural	C	Sur	Selva	0.07
La Esperanza 2565	Trujillo	-7.962271	-79.236227	70	919	Rural	C	Norte	Costa	0.08
Caserío Bajo 2566	Chimbote	-9.190717	-78.54218	100	1236	Urbano	C	Centro	Costa	0.08
Caserío Chico 2567	Trujillo	-7.96851	-78.905492	413	3594	Urbano	C	Norte	Costa	0.11
Pueblo Nuevo 2568	Arequipa	-16.467372	-71.609297	198	2619	Urbano	C	Sur	Selva	0.08
La Esperanza 2569	Trujillo	-8.10571	-79.685095	76	1006	Rural	C	Centro	Costa	0.08
Zona Este 2570	Trujillo	-8.113141	-79.190502	311	3993	Urbano	C	Centro	Costa	0.08
El Progreso 2571	Iquitos	-3.638543	-72.901	155	2282	Rural	C	Norte	Selva	0.07
San Nuevo 2572	Cusco	-13.801047	-72.249485	3720	45527	Urbano	B	Sur	Selva	0.08
Zona Comercial 2573	Pucallpa	-8.236964	-74.581168	1078	15051	Comercial	B	Centro	Sierra	0.07
Centro Norte 2574	Lima	-11.773416	-76.800822	878	11226	Urbano	C	Centro	Costa	0.08
Los Angeles 2575	Piura	-5.656751	-81.053264	123	1106	Rural	C	Norte	Costa	0.11
Zona Comercial 2576	Piura	-5.346333	-80.930789	703	6884	Comercial	C	Norte	Costa	0.1
Las Flores 2577	Cusco	-13.675345	-72.891651	19	251	Rural	C	Sur	Selva	0.08
Distrito Industrial 2578	Cusco	-13.452475	-72.221023	980	10484	Urbano	C	Sur	Selva	0.09
Zona Comercial 2579	Cusco	-13.539756	-71.892801	1394	11312	Comercial	B	Sur	Selva	0.12
Zona Comercial 2580	Lima	-11.930677	-76.975813	4652	69186	Comercial	B	Centro	Costa	0.07
Distrito Oeste 2581	Cusco	-13.615778	-72.247387	570	6569	Urbano	C	Sur	Selva	0.09
Zona Alto 2582	Chiclayo	-6.673292	-79.901251	533	7822	Urbano	C	Norte	Costa	0.07
San Sur 2583	Chimbote	-9.073721	-78.649698	1232	10292	Urbano	B	Centro	Costa	0.12
Villa Chico 2584	Lima	-11.934788	-77.159818	300	2869	Urbano	C	Centro	Costa	0.1
Sector Alto 2585	Chiclayo	-6.868139	-79.862763	1673	22608	Urbano	B	Norte	Costa	0.07
Bella Vista 2586	Arequipa	-16.047706	-71.45137	64	863	Rural	C	Sur	Selva	0.07
Zona Comercial 2587	Huancayo	-12.181057	-75.130327	2627	22657	Comercial	B	Centro	Sierra	0.12
Caserío Grande 2588	Cusco	-13.596241	-72.251284	558	4947	Urbano	C	Sur	Selva	0.11
Zona Comercial 2589	Chimbote	-9.08842	-78.564105	1966	29046	Comercial	B	Centro	Costa	0.07
Urbanización Grande 2590	Lima	-11.97127	-76.859009	1858	26232	Urbano	B	Centro	Costa	0.07
Zona Alto 2591	Chiclayo	-6.972788	-79.968953	975	12784	Urbano	C	Norte	Costa	0.08
Caserío Alto 2592	Lima	-12.050707	-77.014732	2016	28786	Urbano	B	Centro	Costa	0.07
Distrito Chico 2593	Lima	-12.218009	-77.156428	394	5630	Urbano	C	Centro	Costa	0.07
Villa Chico 2594	Arequipa	-16.62384	-71.527736	100	1019	Urbano	C	Sur	Selva	0.1
Las Mercedes 2595	Arequipa	-16.624387	-71.324521	198	1675	Rural	C	Sur	Selva	0.12
Bella Vista 2596	Trujillo	-7.724894	-78.765834	43	533	Rural	C	Norte	Costa	0.08
Centro Este 2597	Lima	-11.954	-76.974736	1273	17257	Urbano	B	Centro	Costa	0.07
Santa Alto 2598	Huancayo	-12.096344	-75.296292	116	1398	Urbano	C	Centro	Sierra	0.08
Zona Industrial 2599	Piura	-5.166055	-80.59518	100	933	Urbano	C	Norte	Costa	0.11
Zona Sur 2600	Trujillo	-8.26386	-78.987584	2662	33711	Urbano	B	Centro	Costa	0.08
Centro Alto 2601	Lima	-11.849761	-77.099258	1464	13524	Urbano	B	Centro	Costa	0.11
Distrito Norte 2602	Huancayo	-12.145468	-75.220397	287	3296	Urbano	C	Centro	Sierra	0.09
Bella Vista 2603	Arequipa	-16.269254	-71.466584	84	881	Rural	C	Sur	Selva	0.1
Pueblo Nuevo 2604	Iquitos	-3.930918	-73.42457	197	2884	Urbano	C	Norte	Sierra	0.07
Villa Viejo 2605	Lima	-11.986647	-77.192487	1916	22611	Urbano	B	Centro	Costa	0.08
Distrito Viejo 2606	Lima	-12.250389	-77.118017	2495	35683	Urbano	B	Centro	Costa	0.07
Centro Bajo 2607	Piura	-5.323715	-80.596842	335	4595	Urbano	C	Norte	Costa	0.07
Zona Alto 2608	Chimbote	-8.992519	-78.699581	1078	14366	Urbano	B	Centro	Costa	0.08
Anexo Este 2609	Chimbote	-9.09478	-78.513564	531	7749	Urbano	C	Centro	Costa	0.07
Buenos Aires 2610	Lima	-11.917414	-77.388272	38	367	Rural	C	Centro	Costa	0.1
Las Flores 2611	Lima	-11.872433	-77.267943	76	1041	Rural	C	Centro	Costa	0.07
Zona Central 2612	Chimbote	-8.915601	-78.503999	1933	25831	Urbano	B	Centro	Costa	0.07
Caserío Este 2613	Lima	-12.032717	-77.049729	100	1279	Urbano	C	Centro	Costa	0.08
Las Flores 2614	Arequipa	-16.270246	-71.339135	90	894	Rural	C	Sur	Selva	0.1
Santa Bajo 2615	Lima	-12.104105	-77.112413	350	4417	Urbano	C	Centro	Costa	0.08
Santa Central 2616	Arequipa	-16.440919	-71.85847	112	1600	Urbano	C	Sur	Selva	0.07
Villa Norte 2617	Lima	-12.143093	-77.085955	381	3593	Urbano	C	Centro	Costa	0.11
Distrito Viejo 2618	Cusco	-13.366973	-72.041243	2932	30162	Urbano	B	Sur	Selva	0.1
Bella Vista 2619	Iquitos	-3.85665	-73.739398	33	288	Rural	C	Norte	Sierra	0.11
Pueblo Oeste 2620	Chimbote	-9.204355	-78.254324	516	4182	Urbano	C	Centro	Costa	0.12
Distrito Oeste 2621	Trujillo	-8.052846	-78.790764	4605	57666	Urbano	B	Centro	Costa	0.08
Centro Este 2622	Piura	-4.978581	-80.924648	452	5856	Urbano	C	Norte	Costa	0.08
Zona Bajo 2623	Lima	-12.044498	-77.206664	409	4442	Urbano	C	Centro	Costa	0.09
San Bajo 2624	Piura	-5.113739	-80.324119	137	1133	Urbano	C	Norte	Costa	0.12
Barrio Alto 2625	Piura	-5.307633	-80.86511	917	10578	Urbano	C	Norte	Costa	0.09
Las Mercedes 2626	Huancayo	-12.055984	-75.417186	44	554	Rural	C	Centro	Sierra	0.08
Anexo Norte 2627	Lima	-12.108143	-77.054963	6598	96069	Urbano	A	Centro	Costa	0.07
Las Flores 2628	Lima	-12.040812	-76.789629	35	332	Rural	C	Centro	Costa	0.11
Zona Comercial 2629	Arequipa	-16.393033	-71.491884	764	7018	Comercial	C	Sur	Selva	0.11
La Esperanza 2630	Lima	-12.338912	-77.217762	162	1620	Rural	C	Centro	Costa	0.1
La Esperanza 2631	Chiclayo	-7.192811	-79.69677	16	179	Rural	C	Norte	Costa	0.09
Distrito Viejo 2632	Huancayo	-12.179634	-75.345065	2321	34736	Urbano	B	Centro	Sierra	0.07
Zona Oeste 2633	Trujillo	-8.169658	-79.043463	250	2974	Urbano	C	Centro	Costa	0.08
Centro Chico 2634	Lima	-12.14898	-76.736848	335	4623	Urbano	C	Centro	Costa	0.07
Centro Oeste 2635	Chimbote	-8.757465	-78.663484	1511	16087	Urbano	B	Centro	Costa	0.09
Buenos Aires 2636	Arequipa	-16.60633	-72.101104	24	345	Rural	C	Sur	Selva	0.07
Zona Comercial 2637	Trujillo	-8.086652	-79.064399	1957	23181	Comercial	B	Centro	Costa	0.08
Las Mercedes 2638	Chiclayo	-6.925193	-79.655036	88	1028	Rural	C	Norte	Costa	0.09
Zona Viejo 2639	Huancayo	-12.149589	-75.333995	436	5448	Urbano	C	Centro	Sierra	0.08
Villa Grande 2640	Trujillo	-7.988659	-78.91211	370	3015	Urbano	C	Norte	Costa	0.12
El Progreso 2641	Lima	-11.825255	-76.593719	69	641	Rural	C	Centro	Costa	0.11
El Milagro 2642	Trujillo	-8.164468	-79.177853	18	202	Rural	C	Centro	Costa	0.09
Zona Comercial 2643	Lima	-11.807183	-76.93081	1818	21845	Comercial	B	Centro	Costa	0.08
Bella Vista 2644	Lima	-11.850828	-76.298179	157	1850	Rural	C	Centro	Costa	0.08
Pueblo Bajo 2645	Chiclayo	-6.81144	-79.999974	628	7513	Urbano	C	Norte	Costa	0.08
La Esperanza 2646	Lima	-11.757105	-76.780436	159	1296	Rural	C	Centro	Costa	0.12
Caserío Este 2647	Pucallpa	-8.136575	-74.820214	1644	16023	Urbano	B	Centro	Sierra	0.1
El Milagro 2648	Lima	-12.17326	-76.930809	330	3006	Rural	C	Centro	Costa	0.11
Anexo Sur 2649	Lima	-11.891367	-76.936486	394	3694	Urbano	C	Centro	Costa	0.11
Bella Vista 2650	Chiclayo	-6.566549	-79.438983	22	322	Rural	C	Norte	Costa	0.07
Urbanización Oeste 2651	Piura	-5.184878	-80.79535	9357	140004	Urbano	A	Norte	Costa	0.07
Distrito Norte 2652	Cusco	-13.280872	-71.924599	1420	19320	Urbano	B	Sur	Selva	0.07
Los Angeles 2653	Lima	-12.106284	-76.618062	74	928	Rural	C	Centro	Costa	0.08
Zona Comercial 2654	Arequipa	-16.47416	-71.619459	1029	14823	Comercial	B	Sur	Selva	0.07
Villa Central 2655	Chimbote	-8.973122	-78.523336	639	9546	Urbano	C	Centro	Costa	0.07
Santa Industrial 2656	Cusco	-13.561596	-71.988762	4429	48345	Urbano	B	Sur	Selva	0.09
Zona Comercial 2657	Arequipa	-16.378802	-71.507256	2362	29395	Comercial	B	Sur	Selva	0.08
Las Flores 2658	Lima	-11.830721	-76.816726	192	2875	Rural	C	Centro	Costa	0.07
Centro Grande 2659	Lima	-11.956694	-77.249961	2129	20933	Urbano	B	Centro	Costa	0.1
Pueblo Sur 2660	Arequipa	-16.351386	-71.588321	1028	14203	Urbano	B	Sur	Selva	0.07
Zona Industrial 2661	Chimbote	-9.402087	-78.606508	1071	8765	Urbano	B	Centro	Costa	0.12
Villa Bajo 2662	Lima	-11.890898	-77.017796	3564	31719	Urbano	B	Centro	Costa	0.11
Los Angeles 2663	Lima	-12.246914	-76.657486	82	692	Rural	C	Centro	Costa	0.12
Centro Norte 2664	Cusco	-13.338152	-71.89389	100	1479	Urbano	C	Sur	Selva	0.07
Distrito Central 2665	Chiclayo	-6.769114	-79.683999	2627	35476	Urbano	B	Norte	Costa	0.07
Caserío Oeste 2666	Chiclayo	-6.731668	-79.767683	1285	19250	Urbano	B	Norte	Costa	0.07
Distrito Sur 2667	Cusco	-13.42321	-72.078277	1142	16418	Urbano	B	Sur	Selva	0.07
La Esperanza 2668	Lima	-11.832496	-76.861505	71	736	Rural	C	Centro	Costa	0.1
San Este 2669	Lima	-11.926372	-76.909441	353	3181	Urbano	C	Centro	Costa	0.11
Zona Grande 2670	Piura	-5.080117	-80.602144	401	4012	Urbano	C	Norte	Costa	0.1
La Esperanza 2671	Trujillo	-8.978186	-78.795891	31	317	Rural	C	Centro	Costa	0.1
La Esperanza 2672	Chimbote	-9.472359	-78.485688	290	4341	Rural	C	Centro	Costa	0.07
Centro Oeste 2673	Lima	-11.988835	-77.080317	111	1392	Urbano	C	Centro	Costa	0.08
Santa Alto 2674	Trujillo	-8.254384	-78.856701	1040	12147	Urbano	B	Centro	Costa	0.09
Anexo Central 2675	Lima	-12.359496	-77.240087	15000	133737	Urbano	A	Centro	Costa	0.11
La Esperanza 2676	Iquitos	-3.473979	-72.907465	37	367	Rural	C	Norte	Selva	0.1
Zona Comercial 2677	Chiclayo	-6.872534	-79.872445	500	6711	Comercial	C	Norte	Costa	0.07
Sector Grande 2678	Arequipa	-16.315926	-71.355332	100	1159	Urbano	C	Sur	Selva	0.09
Caserío Sur 2679	Lima	-12.154578	-77.06895	697	6513	Urbano	C	Centro	Costa	0.11
La Esperanza 2680	Arequipa	-16.451482	-71.630115	197	2354	Rural	C	Sur	Selva	0.08
Zona Comercial 2681	Chiclayo	-6.674567	-79.961205	535	6834	Comercial	C	Norte	Costa	0.08
Villa Nuevo 2682	Chiclayo	-6.606022	-79.754344	2936	41770	Urbano	B	Norte	Costa	0.07
Los Angeles 2683	Arequipa	-15.767115	-71.649175	85	1003	Rural	C	Sur	Selva	0.08
Villa Sur 2684	Lima	-12.128278	-76.87641	370	3839	Urbano	C	Centro	Costa	0.1
Santa Chico 2685	Pucallpa	-8.514108	-74.701775	190	2392	Urbano	C	Centro	Sierra	0.08
Zona Comercial 2686	Trujillo	-8.101881	-79.094787	1343	13970	Comercial	B	Centro	Costa	0.1
Zona Nuevo 2687	Trujillo	-8.073054	-78.573878	151	1558	Urbano	C	Centro	Costa	0.1
Santa Grande 2688	Cusco	-13.588267	-71.884368	3895	39734	Urbano	B	Sur	Selva	0.1
Urbanización Este 2689	Arequipa	-16.497436	-71.652326	157	2293	Urbano	C	Sur	Selva	0.07
Anexo Central 2690	Lima	-11.971212	-77.168041	1128	9449	Urbano	B	Centro	Costa	0.12
Las Mercedes 2691	Trujillo	-7.855611	-78.425243	53	449	Rural	C	Norte	Costa	0.12
Caserío Viejo 2692	Lima	-11.829654	-77.015714	931	8130	Urbano	C	Centro	Costa	0.11
Distrito Oeste 2693	Pucallpa	-8.341253	-74.580209	963	11728	Urbano	C	Centro	Sierra	0.08
Zona Comercial 2694	Arequipa	-16.399794	-71.494379	1592	13508	Comercial	B	Sur	Selva	0.12
Santa Oeste 2695	Piura	-5.251697	-80.809813	455	4685	Urbano	C	Norte	Costa	0.1
La Esperanza 2696	Trujillo	-7.468796	-78.651366	63	594	Rural	C	Norte	Costa	0.11
Anexo Nuevo 2697	Cusco	-13.418634	-72.097369	264	2755	Urbano	C	Sur	Selva	0.1
Caserío Grande 2698	Piura	-5.092923	-80.627053	761	6548	Urbano	C	Norte	Costa	0.12
Caserío Chico 2699	Piura	-5.259036	-80.536866	1121	13373	Urbano	B	Norte	Costa	0.08
Zona Comercial 2700	Trujillo	-8.129805	-78.981791	881	11324	Comercial	C	Centro	Costa	0.08
Caserío Este 2701	Lima	-12.029078	-76.964082	493	6323	Urbano	C	Centro	Costa	0.08
San Central 2702	Lima	-12.350909	-77.092203	1811	23942	Urbano	B	Centro	Costa	0.08
Caserío Este 2703	Chiclayo	-6.638696	-79.711451	785	7843	Urbano	C	Norte	Costa	0.1
Anexo Bajo 2704	Lima	-12.181311	-76.975127	4186	53596	Urbano	B	Centro	Costa	0.08
Zona Comercial 2705	Chiclayo	-6.771977	-79.851832	500	4965	Comercial	C	Norte	Costa	0.1
Las Flores 2706	Pucallpa	-8.549488	-74.727466	22	191	Rural	C	Centro	Sierra	0.12
Buenos Aires 2707	Trujillo	-7.541494	-79.452095	121	1091	Rural	C	Norte	Costa	0.11
Distrito Grande 2708	Arequipa	-16.048305	-71.49222	2761	29188	Urbano	B	Sur	Selva	0.09
El Progreso 2709	Lima	-12.160045	-76.722581	23	309	Rural	C	Centro	Costa	0.07
Buenos Aires 2710	Chiclayo	-6.783788	-80.236805	20	183	Rural	C	Norte	Costa	0.11
Zona Alto 2711	Arequipa	-16.339456	-71.699529	203	1628	Urbano	C	Sur	Selva	0.12
San Alto 2712	Arequipa	-16.577238	-71.687625	152	2105	Urbano	C	Sur	Selva	0.07
Zona Central 2713	Trujillo	-8.149923	-78.883601	319	2699	Urbano	C	Centro	Costa	0.12
Las Mercedes 2714	Arequipa	-16.687276	-71.404058	76	973	Rural	C	Sur	Selva	0.08
Sector Bajo 2715	Lima	-12.017087	-77.118662	1186	12747	Urbano	B	Centro	Costa	0.09
La Esperanza 2716	Cusco	-13.434093	-71.957158	672	7202	Rural	C	Sur	Selva	0.09
Zona Este 2717	Lima	-12.233552	-77.337566	839	8344	Urbano	C	Centro	Costa	0.1
Barrio Industrial 2718	Cusco	-13.26196	-72.108982	118	1143	Urbano	C	Sur	Selva	0.1
Los Angeles 2719	Iquitos	-4.074344	-73.495477	16	175	Rural	C	Norte	Sierra	0.09
El Progreso 2720	Piura	-5.303118	-80.708924	168	1783	Rural	C	Norte	Costa	0.09
Bella Vista 2721	Trujillo	-8.52609	-79.451135	22	190	Rural	C	Centro	Costa	0.12
Centro Central 2722	Pucallpa	-8.503075	-74.541904	167	2094	Urbano	C	Centro	Sierra	0.08
Zona Comercial 2723	Piura	-5.093376	-80.676692	500	5380	Comercial	C	Norte	Costa	0.09
Las Mercedes 2724	Lima	-12.166342	-76.634694	20	289	Rural	C	Centro	Costa	0.07
Villa Norte 2725	Cusco	-13.37643	-72.07255	5106	73195	Urbano	A	Sur	Selva	0.07
San Oeste 2726	Trujillo	-8.240895	-78.955985	1767	16447	Urbano	B	Centro	Costa	0.11
Distrito Este 2727	Chimbote	-8.961639	-78.727725	739	8996	Urbano	C	Centro	Costa	0.08
Anexo Chico 2728	Piura	-5.147691	-80.765367	154	1468	Urbano	C	Norte	Costa	0.1
Centro Oeste 2729	Piura	-5.301214	-80.611603	2260	26435	Urbano	B	Norte	Costa	0.09
Barrio Este 2730	Pucallpa	-8.30645	-74.573669	392	3820	Urbano	C	Centro	Sierra	0.1
Buenos Aires 2731	Lima	-12.280626	-77.166348	236	3012	Rural	C	Centro	Costa	0.08
Zona Este 2732	Piura	-5.262588	-80.409542	613	7815	Urbano	C	Norte	Costa	0.08
Distrito Grande 2733	Lima	-11.762064	-77.113434	697	7468	Urbano	C	Centro	Costa	0.09
Caserío Sur 2734	Iquitos	-3.758364	-73.127307	149	1427	Urbano	C	Norte	Sierra	0.1
Zona Comercial 2735	Arequipa	-16.428207	-71.478622	669	5747	Comercial	C	Sur	Selva	0.12
Anexo Nuevo 2736	Lima	-12.112587	-77.01293	763	9321	Urbano	C	Centro	Costa	0.08
Los Angeles 2737	Lima	-12.125921	-76.591592	103	1330	Rural	C	Centro	Costa	0.08
Los Angeles 2738	Trujillo	-8.009139	-78.842211	111	952	Rural	C	Centro	Costa	0.12
Sector Este 2739	Chiclayo	-6.883508	-80.206843	571	8365	Urbano	C	Norte	Costa	0.07
Santa Sur 2740	Lima	-11.830989	-77.145172	6142	84630	Urbano	A	Centro	Costa	0.07
Los Angeles 2741	Chiclayo	-7.116231	-80.576344	48	422	Rural	C	Norte	Costa	0.11
San Este 2742	Lima	-12.045072	-77.133894	946	11582	Urbano	C	Centro	Costa	0.08
El Progreso 2743	Lima	-11.748713	-76.425692	17	158	Rural	C	Centro	Costa	0.11
San Sur 2744	Iquitos	-3.938278	-73.162973	187	1970	Urbano	C	Norte	Sierra	0.09
Santa Este 2745	Trujillo	-8.256479	-79.170038	125	1049	Urbano	C	Centro	Costa	0.12
Caserío Central 2746	Arequipa	-16.218783	-71.572132	4277	58785	Urbano	B	Sur	Selva	0.07
Zona Nuevo 2747	Iquitos	-3.653094	-73.121069	1800	24632	Urbano	B	Norte	Sierra	0.07
Pueblo Chico 2748	Chiclayo	-6.409129	-79.900306	207	1960	Urbano	C	Norte	Costa	0.11
Centro Nuevo 2749	Lima	-12.053134	-77.056531	1408	17215	Urbano	B	Centro	Costa	0.08
Zona Comercial 2750	Lima	-11.986553	-76.949937	1123	12240	Comercial	B	Centro	Costa	0.09
Centro Industrial 2751	Trujillo	-8.245193	-78.955809	860	8524	Urbano	C	Centro	Costa	0.1
Caserío Norte 2752	Piura	-5.0601	-80.613971	425	5985	Urbano	C	Norte	Costa	0.07
Pueblo Sur 2753	Cusco	-13.636055	-72.168281	2116	23853	Urbano	B	Sur	Selva	0.09
La Esperanza 2754	Arequipa	-16.464079	-71.254538	78	753	Rural	C	Sur	Selva	0.1
Las Flores 2755	Piura	-5.498214	-80.277006	48	719	Rural	C	Norte	Costa	0.07
San Alto 2756	Lima	-11.983243	-77.049531	691	9100	Urbano	C	Centro	Costa	0.08
El Progreso 2757	Lima	-12.303274	-77.118087	29	414	Rural	C	Centro	Costa	0.07
Santa Norte 2758	Lima	-12.335112	-76.799899	141	1802	Urbano	C	Centro	Costa	0.08
Santa Chico 2759	Piura	-5.238151	-80.788657	848	7451	Urbano	C	Norte	Costa	0.11
Buenos Aires 2760	Lima	-11.85156	-77.315777	68	832	Rural	C	Centro	Costa	0.08
Zona Grande 2761	Lima	-11.944361	-76.960143	462	6471	Urbano	C	Centro	Costa	0.07
Urbanización Viejo 2762	Lima	-11.845402	-77.298806	558	7455	Urbano	C	Centro	Costa	0.07
Las Flores 2763	Arequipa	-15.769946	-71.793177	44	528	Rural	C	Sur	Selva	0.08
Centro Norte 2764	Arequipa	-16.152815	-71.597323	6486	84269	Urbano	A	Sur	Selva	0.08
Urbanización Bajo 2765	Lima	-11.984168	-76.865657	529	6795	Urbano	C	Centro	Costa	0.08
Centro Central 2766	Lima	-11.980752	-77.127503	411	5013	Urbano	C	Centro	Costa	0.08
Santa Oeste 2767	Iquitos	-3.758777	-73.371545	2161	31568	Urbano	B	Norte	Sierra	0.07
El Milagro 2768	Lima	-12.642357	-76.910346	12	105	Rural	C	Centro	Costa	0.11
Santa Nuevo 2769	Huancayo	-11.872536	-75.447908	175	2167	Urbano	C	Centro	Sierra	0.08
Bella Vista 2770	Chimbote	-8.938799	-78.619694	32	464	Rural	C	Centro	Costa	0.07
El Progreso 2771	Lima	-11.350876	-77.456956	45	604	Rural	C	Centro	Costa	0.07
Las Mercedes 2772	Arequipa	-15.818817	-70.917805	80	951	Rural	C	Sur	Selva	0.08
Zona Norte 2773	Arequipa	-16.388263	-71.490798	396	4092	Urbano	C	Sur	Selva	0.1
Centro Oeste 2774	Chimbote	-8.775619	-78.263757	1158	14116	Urbano	B	Centro	Costa	0.08
Las Flores 2775	Pucallpa	-8.242522	-74.196638	112	1065	Rural	C	Centro	Sierra	0.11
Buenos Aires 2776	Trujillo	-8.608387	-79.58067	45	433	Rural	C	Centro	Costa	0.1
Zona Este 2777	Cusco	-13.225706	-72.017818	2463	35422	Urbano	B	Sur	Selva	0.07
Sector Viejo 2778	Chiclayo	-6.753597	-79.816094	2214	23854	Urbano	B	Norte	Costa	0.09
El Progreso 2779	Lima	-11.801606	-77.104494	456	3763	Rural	C	Centro	Costa	0.12
Anexo Sur 2780	Arequipa	-16.176217	-71.469288	5313	76423	Urbano	A	Sur	Selva	0.07
Anexo Central 2781	Cusco	-13.520053	-72.126795	1286	15059	Urbano	B	Sur	Selva	0.09
El Milagro 2782	Arequipa	-16.369492	-71.969636	191	2593	Rural	C	Sur	Selva	0.07
Villa Industrial 2783	Chimbote	-9.063663	-78.390277	1342	17773	Urbano	B	Centro	Costa	0.08
Distrito Nuevo 2784	Chiclayo	-6.878552	-80.086781	9020	87358	Urbano	A	Norte	Costa	0.1
Zona Bajo 2785	Cusco	-13.428638	-71.990338	1285	15873	Urbano	B	Sur	Selva	0.08
Anexo Industrial 2786	Chiclayo	-6.874864	-80.057618	414	4863	Urbano	C	Norte	Costa	0.09
Urbanización Nuevo 2787	Piura	-5.053188	-80.522588	361	3608	Urbano	C	Norte	Costa	0.1
El Milagro 2788	Chimbote	-8.981676	-78.826278	207	2417	Rural	C	Centro	Costa	0.09
Barrio Chico 2789	Lima	-11.838683	-77.119299	1569	21924	Urbano	B	Centro	Costa	0.07
Las Flores 2790	Lima	-12.03729	-77.148158	32	391	Rural	C	Centro	Costa	0.08
Urbanización Central 2791	Cusco	-13.313942	-72.194484	877	9189	Urbano	C	Sur	Selva	0.1
Urbanización Oeste 2792	Arequipa	-16.260235	-71.499557	219	3280	Urbano	C	Sur	Selva	0.07
Caserío Industrial 2793	Lima	-12.109895	-76.891792	905	8677	Urbano	C	Centro	Costa	0.1
Distrito Viejo 2794	Chimbote	-9.105062	-78.4376	1622	21730	Urbano	B	Centro	Costa	0.07
Zona Comercial 2795	Trujillo	-8.151983	-79.110538	1442	20162	Comercial	B	Centro	Costa	0.07
Buenos Aires 2796	Lima	-12.235827	-76.903966	554	4587	Rural	C	Centro	Costa	0.12
Distrito Industrial 2797	Chiclayo	-6.414044	-79.856608	780	8047	Urbano	C	Norte	Costa	0.1
San Viejo 2798	Huancayo	-12.466929	-75.09004	857	11050	Urbano	C	Centro	Sierra	0.08
Pueblo Chico 2799	Chiclayo	-6.762056	-79.758902	128	1490	Urbano	C	Norte	Costa	0.09
Santa Viejo 2800	Lima	-12.069405	-76.861752	558	7331	Urbano	C	Centro	Costa	0.08
Pueblo Alto 2801	Lima	-11.913092	-77.085376	125	1801	Urbano	C	Centro	Costa	0.07
